n,lamb,kappa,genErrRMT_emp,genErrEmp_emp,loss,epoch,step,epoch+step,type
52,1.0,91.89221954345703,0.5908881818894137,,1.1631032228469849,0,0,0.0,NN
52,10.0,103.2404556274414,0.5882304128560562,,1.1631032228469849,0,0,0.0,NN
52,100.0,206.93222808837893,0.6113989004253243,,1.1631032228469849,0,0,0.0,NN
54,0.1,89.75542602539062,0.5867109117603535,,1.1631032228469849,0,0,0.0,NN
54,1.0,90.91444396972656,0.5862491498659189,,1.1631032228469849,0,0,0.0,NN
54,10.0,102.29428100585939,0.5834455888141026,,1.1631032228469849,0,0,0.0,NN
54,100.0,206.14199829101562,0.6061722218757645,,1.1631032228469849,0,0,0.0,NN
56,0.1,88.80677185058593,0.5822754310709802,,1.1631032228469849,0,0,0.0,NN
56,1.0,89.96929931640625,0.5817945347792384,,1.1631032228469849,0,0,0.0,NN
56,10.0,101.37950134277344,0.5788513392766318,,1.1631032228469849,0,0,0.0,NN
56,100.0,205.37512969970703,0.6011623937730071,,1.1631032228469849,0,0,0.0,NN
58,0.1,87.88890228271484,0.5780100720386605,,1.1631032228469849,0,0,0.0,NN
58,1.0,89.0548324584961,0.5775106170209454,,1.1631032228469849,0,0,0.0,NN
58,10.0,100.4942855834961,0.5744335259209445,,1.1631032228469849,0,0,0.0,NN
58,100.0,204.63033294677734,0.59635388961562,,1.1631032228469849,0,0,0.0,NN
60,0.1,87.00007781982421,0.5739025909623409,,1.1631032228469849,0,0,0.0,NN
60,1.0,88.16928100585938,0.5733851547410613,,1.1631032228469849,0,0,0.0,NN
60,10.0,99.63694000244139,0.5701792747871813,,1.1631032228469849,0,0,0.0,NN
60,100.0,203.9065399169922,0.5917329269053344,,1.1631032228469849,0,0,0.0,NN
62,0.1,86.13861999511718,0.5699421061289645,,1.1631032228469849,0,0,0.0,NN
62,1.0,87.3110122680664,0.5694072032488741,,1.1631032228469849,0,0,0.0,NN
62,10.0,98.80592346191406,0.5660772249784475,,1.1631032228469849,0,0,0.0,NN
62,100.0,203.20267486572266,0.587286764860151,,1.1631032228469849,0,0,0.0,NN
65,0.1,84.89454040527343,0.5642558688574486,,1.1631032228469849,0,0,0.0,NN
65,1.0,86.071533203125,0.5636953846930256,,1.1631032228469849,0,0,0.0,NN
65,10.0,97.60568237304688,0.5601872591815369,,1.1631032228469849,0,0,0.0,NN
65,100.0,202.18212890625,0.5809204880625816,,1.1631032228469849,0,0,0.0,NN
67,0.1,84.0952163696289,0.5606220595348931,,1.1631032228469849,0,0,0.0,NN
67,1.0,85.2751693725586,0.560045072481355,,1.1631032228469849,0,0,0.0,NN
67,10.0,96.83446502685547,0.5564228783065258,,1.1631032228469849,0,0,0.0,NN
67,100.0,201.5240020751953,0.5768633578889137,,1.1631032228469849,0,0,0.0,NN
69,0.1,83.31849060058593,0.5571049841065089,,1.1631032228469849,0,0,0.0,NN
69,1.0,84.5013427734375,0.5565117299686517,,1.1631032228469849,0,0,0.0,NN
69,10.0,96.08503723144531,0.5527788788441333,,1.1631032228469849,0,0,0.0,NN
69,100.0,200.88267517089844,0.5729450676002936,,1.1631032228469849,0,0,0.0,NN
72,0.1,82.19328460693359,0.5520331665051734,,1.1631032228469849,0,0,0.0,NN
72,1.0,83.3803482055664,0.5514160637746714,,1.1631032228469849,0,0,0.0,NN
72,10.0,94.9993667602539,0.5475227795752491,,1.1631032228469849,0,0,0.0,NN
72,100.0,199.9505844116211,0.5673098737738099,,1.1631032228469849,0,0,0.0,NN
74,0.1,81.46819458007812,0.548778970056075,,1.1631032228469849,0,0,0.0,NN
74,1.0,82.6579818725586,0.5481462174142339,,1.1631032228469849,0,0,0.0,NN
74,10.0,94.29975128173828,0.544149275531166,,1.1631032228469849,0,0,0.0,NN
74,100.0,199.34806060791016,0.5637036049153209,,1.1631032228469849,0,0,0.0,NN
77,0.1,80.41578063964843,0.5440742986629901,,1.1631032228469849,0,0,0.0,NN
77,1.0,81.60952758789062,0.5434185354367638,,1.1631032228469849,0,0,0.0,NN
77,10.0,93.28436279296875,0.5392702927672226,,1.1631032228469849,0,0,0.0,NN
77,100.0,198.4710235595703,0.5585030372860105,,1.1631032228469849,0,0,0.0,NN
80,0.1,79.402978515625,0.5395671880948326,,1.1631032228469849,0,0,0.0,NN
80,1.0,80.6005630493164,0.5388886549063295,,1.1631032228469849,0,0,0.0,NN
80,10.0,92.30726623535156,0.5345935526197646,,1.1631032228469849,0,0,0.0,NN
80,100.0,197.6242446899414,0.5535347822200247,,1.1631032228469849,0,0,0.0,NN
83,0.1,78.42708740234374,0.5352428979758486,,1.1631032228469849,0,0,0.0,NN
83,1.0,79.62843322753906,0.5345419016401207,,1.1631032228469849,0,0,0.0,NN
83,10.0,91.36587524414062,0.5301035245097778,,1.1631032228469849,0,0,0.0,NN
83,100.0,196.80592346191406,0.548780545025136,,1.1631032228469849,0,0,0.0,NN
86,0.1,77.48572692871093,0.5310886058947126,,1.1631032228469849,0,0,0.0,NN
86,1.0,78.69070434570312,0.5303653301682657,,1.1631032228469849,0,0,0.0,NN
86,10.0,90.45793151855469,0.5257865967358859,,1.1631032228469849,0,0,0.0,NN
86,100.0,196.01435089111328,0.5442239298713561,,1.1631032228469849,0,0,0.0,NN
89,0.1,76.57666931152343,0.527092661265156,,1.1631032228469849,0,0,0.0,NN
89,1.0,77.78518676757812,0.5263471802107785,,1.1631032228469849,0,0,0.0,NN
89,10.0,89.58129119873047,0.521630488635719,,1.1631032228469849,0,0,0.0,NN
89,100.0,195.24795532226562,0.539850171345857,,1.1631032228469849,0,0,0.0,NN
92,0.1,75.69790802001953,0.523244876355702,,1.1631032228469849,0,0,0.0,NN
92,1.0,76.9098892211914,0.5224771379614609,,1.1631032228469849,0,0,0.0,NN
92,10.0,88.7340316772461,0.5176244794825761,,1.1631032228469849,0,0,0.0,NN
92,100.0,194.50538635253906,0.5356461670722017,,1.1631032228469849,0,0,0.0,NN
95,0.1,74.84760437011718,0.5195358940342479,0.5205119252204895,1.1631032228469849,0,0,0.0,NN
95,1.0,76.06297302246094,0.5187460536816219,0.5146752595901489,1.1631032228469849,0,0,0.0,NN
95,10.0,87.91439819335938,0.5137585235463545,0.5080381035804749,1.1631032228469849,0,0,0.0,NN
95,100.0,193.78527069091797,0.5316000347280497,0.5339409112930298,1.1631032228469849,0,0,0.0,NN
98,0.1,74.02407989501953,0.5159573951520703,,1.1631032228469849,0,0,0.0,NN
98,1.0,75.24276733398438,0.5151453189763302,,1.1631032228469849,0,0,0.0,NN
98,10.0,87.12076568603516,0.5100239702556311,,1.1631032228469849,0,0,0.0,NN
98,100.0,193.08641815185547,0.5277010287141144,,1.1631032228469849,0,0,0.0,NN
102,0.1,72.96507415771484,0.511376181488004,,1.1631032228469849,0,0,0.0,NN
102,1.0,74.1880874633789,0.5105342514339445,,1.1631032228469849,0,0,0.0,NN
102,10.0,86.10050964355469,0.5052353270948432,,1.1631032228469849,0,0,0.0,NN
102,100.0,192.18579864501953,0.5227147181880365,,1.1631032228469849,0,0,0.0,NN
105,0.1,72.1982666015625,0.5080739830538609,,1.1631032228469849,0,0,0.0,NN
105,1.0,73.4244613647461,0.5072095312321339,,1.1631032228469849,0,0,0.0,NN
105,10.0,85.36203002929688,0.5017776834367734,,1.1631032228469849,0,0,0.0,NN
105,100.0,191.5323944091797,0.5191229664198242,,1.1631032228469849,0,0,0.0,NN
109,0.1,71.2100616455078,0.503837801778527,,1.1631032228469849,0,0,0.0,NN
109,1.0,72.44039154052734,0.5029430916003289,,1.1631032228469849,0,0,0.0,NN
109,10.0,84.41062927246094,0.497333714267297,,1.1631032228469849,0,0,0.0,NN
109,100.0,190.68881225585938,0.5145164710252883,,1.1631032228469849,0,0,0.0,NN
113,0.1,70.25843200683593,0.4997803919502755,,1.1631032228469849,0,0,0.0,NN
113,1.0,71.49282836914062,0.4988549791863736,,1.1631032228469849,0,0,0.0,NN
113,10.0,83.49486541748047,0.49306738185530924,,1.1631032228469849,0,0,0.0,NN
113,100.0,189.87493896484375,0.5101034566066807,,1.1631032228469849,0,0,0.0,NN
117,0.1,69.34088287353515,0.4958900838036875,,1.1631032228469849,0,0,0.0,NN
117,1.0,70.57926940917969,0.4949335522195888,,1.1631032228469849,0,0,0.0,NN
117,10.0,82.6123046875,0.48896653084280667,,1.1631032228469849,0,0,0.0,NN
117,100.0,189.0889434814453,0.5058692210317111,,1.1631032228469849,0,0,0.0,NN
121,0.1,68.45518646240234,0.49215648160654163,,1.1631032228469849,0,0,0.0,NN
121,1.0,69.69749450683594,0.4911682670562131,,1.1631032228469849,0,0,0.0,NN
121,10.0,81.76081848144531,0.4850201438404434,,1.1631032228469849,0,0,0.0,NN
121,100.0,188.32911682128906,0.5018005535335182,,1.1631032228469849,0,0,0.0,NN
126,0.1,67.38977966308593,0.4876954027738432,,1.1631032228469849,0,0,0.0,NN
126,1.0,68.63690948486328,0.4866668930203901,,1.1631032228469849,0,0,0.0,NN
126,10.0,80.73713684082031,0.48028972707065776,,1.1631032228469849,0,0,0.0,NN
126,100.0,187.41381072998047,0.4969296870449009,,1.1631032228469849,0,0,0.0,NN
130,0.1,66.5685821533203,0.4842809682701815,,1.1631032228469849,0,0,0.0,NN
130,1.0,67.81948852539062,0.48321963098477955,,1.1631032228469849,0,0,0.0,NN
130,10.0,79.9485855102539,0.47665662537117004,,1.1631032228469849,0,0,0.0,NN
130,100.0,186.70740509033203,0.4931922100032078,,1.1631032228469849,0,0,0.0,NN
135,0.1,65.57828674316406,0.48019349460763683,,1.1631032228469849,0,0,0.0,NN
135,1.0,66.83385467529297,0.4790902485403842,,1.1631032228469849,0,0,0.0,NN
135,10.0,78.9982681274414,0.4722914246128277,,1.1631032228469849,0,0,0.0,NN
135,100.0,185.85464477539062,0.48870410206177617,,1.1631032228469849,0,0,0.0,NN
139,0.1,64.81317291259765,0.47705960976720374,,1.1631032228469849,0,0,0.0,NN
139,1.0,66.07243347167969,0.4759220896482269,,1.1631032228469849,0,0,0.0,NN
139,10.0,78.26453399658203,0.46893164346367405,,1.1631032228469849,0,0,0.0,NN
139,100.0,185.1951904296875,0.4852503640914758,,1.1631032228469849,0,0,0.0,NN
144,0.1,63.888482666015626,0.4733018996125137,,1.1631032228469849,0,0,0.0,NN
144,1.0,65.15228271484375,0.47212072667865856,,1.1631032228469849,0,0,0.0,NN
144,10.0,77.37835693359375,0.464886767736306,,1.1631032228469849,0,0,0.0,NN
144,100.0,184.39759063720703,0.4810919514928163,,1.1631032228469849,0,0,0.0,NN
149,0.1,62.99674377441406,0.4697113374674522,,1.1631032228469849,0,0,0.0,NN
149,1.0,64.26503372192383,0.4684854344471758,,1.1631032228469849,0,0,0.0,NN
149,10.0,76.5244369506836,0.46100341251817695,,1.1631032228469849,0,0,0.0,NN
149,100.0,183.6278839111328,0.4770976843002549,,1.1631032228469849,0,0,0.0,NN
155,0.1,61.96708068847656,0.46560909307626186,,1.1631032228469849,0,0,0.0,NN
155,1.0,63.24071121215821,0.46432811798682294,,1.1631032228469849,0,0,0.0,NN
155,10.0,75.5393295288086,0.4565419954187754,,1.1631032228469849,0,0,0.0,NN
155,100.0,182.73863983154297,0.4725046767677428,,1.1631032228469849,0,0,0.0,NN
160,0.1,61.14044342041015,0.46235182427092114,,1.1631032228469849,0,0,0.0,NN
160,1.0,62.41843795776367,0.4610238651752401,,1.1631032228469849,0,0,0.0,NN
160,10.0,74.7491683959961,0.4529790560233463,,1.1631032228469849,0,0,0.0,NN
160,100.0,182.02444458007812,0.4688317182831198,,1.1631032228469849,0,0,0.0,NN
166,0.1,60.183473205566415,0.4586242531239586,,1.1631032228469849,0,0,0.0,NN
166,1.0,61.46671295166015,0.4572384063661304,,1.1631032228469849,0,0,0.0,NN
166,10.0,73.83531188964844,0.4488767452590665,,1.1631032228469849,0,0,0.0,NN
166,100.0,181.19744873046875,0.46459557979505456,,1.1631032228469849,0,0,0.0,NN
172,0.1,59.26213989257813,0.4550820036175326,,1.1631032228469849,0,0,0.0,NN
172,1.0,60.55052185058594,0.45363670084158036,,1.1631032228469849,0,0,0.0,NN
172,10.0,72.95637893676758,0.44495115949963504,,1.1631032228469849,0,0,0.0,NN
172,100.0,180.40115356445312,0.46053310558194854,,1.1631032228469849,0,0,0.0,NN
178,0.1,58.373929595947274,0.4517134272738904,,1.1631032228469849,0,0,0.0,NN
178,1.0,59.66743850708008,0.45020713832727327,,1.1631032228469849,0,0,0.0,NN
178,10.0,72.1099624633789,0.4411906024172987,,1.1631032228469849,0,0,0.0,NN
178,100.0,179.63350677490234,0.45663133482301604,,1.1631032228469849,0,0,0.0,NN
184,0.1,57.51661453247071,0.44850769630903453,,1.1631032228469849,0,0,0.0,NN
184,1.0,58.8152084350586,0.44693873420483193,,1.1631032228469849,0,0,0.0,NN
184,10.0,71.29386901855469,0.43758433003223157,,1.1631032228469849,0,0,0.0,NN
184,100.0,178.89269256591797,0.45287888525055897,,1.1631032228469849,0,0,0.0,NN
191,0.1,56.552762603759774,0.444960529999657,,1.1631032228469849,0,0,0.0,NN
191,1.0,57.857254028320305,0.44331658609448454,,1.1631032228469849,0,0,0.0,NN
191,10.0,70.37747955322266,0.4335592372366147,,1.1631032228469849,0,0,0.0,NN
191,100.0,178.0601043701172,0.44867609116362034,,1.1631032228469849,0,0,0.0,NN
197,0.1,55.755685424804696,0.44207528013392317,,1.1631032228469849,0,0,0.0,NN
197,1.0,57.06520080566406,0.44036534051657644,,1.1631032228469849,0,0,0.0,NN
197,10.0,69.62055587768555,0.4302553169375897,,1.1631032228469849,0,0,0.0,NN
197,100.0,177.37186431884766,0.44521332087779497,,1.1631032228469849,0,0,0.0,NN
203,0.1,54.98370895385742,0.43932476597888803,0.4328668713569641,1.1631032228469849,0,0,0.0,NN
203,1.0,56.29822540283204,0.4375471907631262,0.44049081206321716,1.1631032228469849,0,0,0.0,NN
203,10.0,68.88833236694336,0.42707777782194795,0.42518749833106995,1.1631032228469849,0,0,0.0,NN
203,100.0,176.7056427001953,0.44187067414634373,0.4433228373527527,1.1631032228469849,0,0,0.0,NN
204,0.1,54.857385253906244,0.43887892566963,,1.1631032228469849,0,0,0.0,NN
204,1.0,56.17273330688476,0.4370898821394282,,1.1631032228469849,0,0,0.0,NN
204,10.0,68.7685775756836,0.4265599904909821,,1.1631032228469849,0,0,0.0,NN
204,100.0,176.59666442871094,0.4413247318513827,,1.1631032228469849,0,0,0.0,NN
212,0.1,53.86955795288086,0.43543550314060064,,1.1631032228469849,0,0,0.0,NN
